latitude,longitude,collision,distance_to_forest,forestHubName,distance_to_railway,railwayHubName,distance_to_water,waterHubName
7.237249942,80.13193147,0,2594.186273,1106114178,578.2126008,462445257,16274.09693,804
7.43840279,79.81908843,0,1973.497612,594605638,499.12164,465106070,762.7590141,17159
7.915998732,81.23272181,0,9182.552359,9096330,7474.13387,131344778,15132.46191,2764
7.984757052,81.28568597,0,12645.41996,6779301,3293.938478,475933568,1159.628022,4354
7.942201648,81.24204798,0,10310.09055,9096330,1016.550877,475959273,14795.84145,2764
7.961885486,81.229189,0,8529.637468,8104389,2798.730533,475935731,1430.965347,3249
6.807395603,79.85334919,0,1954.139219,1239335900,2780.715807,98371190,1985.373704,50
6.830410992,79.88731393,0,1472.708272,587518253,2280.943736,482545337,781.6611157,39
6.814396744,79.85493667,0,2113.254587,1239335900,2048.341921,98371190,1855.134507,50
6.826035704,79.86349503,0,2238.446488,587518253,461.5831211,98371190,1966.700012,50
6.829444297,79.88745455,0,1485.341829,614401824,2290.133716,482545337,768.1385432,39
6.832632064,79.8866414,0,1249.093167,587518253,2241.261981,482545337,901.1798463,39
6.815718842,79.89415569,0,607.3893086,1239334530,2127.632805,482545316,1585.864669,39
6.818981762,79.87297074,0,1743.989459,1239335900,1278.648767,98371190,1017.299016,50
6.82032903,79.89049816,0,906.1664136,1233274650,1931.767343,482545316,1158.121193,39
6.800066912,79.85324417,0,1950.091155,1239335900,3499.012949,98371190,2259.603942,50
6.776411027,79.89478462,0,372.6305948,1185781393,2151.126537,482545363,1072.032133,5247
6.778987707,79.89208957,0,564.1147945,1239334317,2320.51604,482545363,1231.616311,5247
6.928898967,79.87576572,0,977.4761948,582020061,271.7472883,259451372,224.4007497,12639
6.944625246,79.85151544,0,2422.213176,392170146,1253.963402,23553596,1739.361433,34
6.951613589,79.83876888,0,2923.708217,392170146,2320.955492,23570034,2072.648415,68
6.913492477,79.83621083,0,4751.648663,578298184,2276.27768,98046418,1639.770662,66
6.909587491,79.85663046,0,2582.6587,578298184,1236.233887,483500738,3170.631134,35
6.94502472,79.84167676,0,3075.2759,392170146,1524.83609,23570034,1284.821758,68
6.819606314,80.09448121,0,1229.964938,1182479303,2320.679674,972114025,1252.366235,14520
6.043391751,80.22474251,0,899.0008682,543186833,276.2332904,108257473,624.8673849,1219
6.043016152,80.26144157,0,1688.537917,633233495,3312.101168,228885147,1036.442028,4834
8.15836605,80.88683669,0,16345.40226,9134251,4354.660772,432255108,8645.08456,607
8.135405508,80.84737675,0,26808.0626,9449594,5816.01107,765604001,3610.815906,5243
9.684898214,80.01564408,0,1413.577584,597485204,7109.598115,311503946,1225.508675,5599
6.963971779,80.20615893,0,391.0659993,11940653,2659.903883,544518584,1801.387599,2602
8.105755842,79.84626982,0,1748.401183,1455385829,7364.868603,98307698,1747.29915,5276
7.468500254,80.35330757,0,1134.844268,1203511194,7505.253451,311290960,1450.220617,1768
7.463523752,80.39528865,0,2994.911685,541289261,5603.44394,964093004,2425.257499,6348
5.948334865,80.53667459,0,1804.296836,1332445804,2459.502375,102339499,14731.56375,610
5.966804879,80.65436698,0,4404.238773,1228965994,1930.344146,553868334,1667.970803,12850
5.968326334,80.67151215,0,6219.678872,4472689,865.6776992,553868337,1463.39673,689
5.9925481,80.69961824,0,2540.946366,4472689,1386.253151,553868341,2408.2207,688
6.015766716,80.7157848,0,2753.117993,4472689,1564.532509,553868345,1806.94895,1566
6.022167211,80.73418644,0,3595.291417,4472689,1041.356286,496871785,2072.002676,1566
8.321225713,80.42582633,0,1456.4912,551778427,2307.392864,554124692,12378.22181,590
8.342403762,80.41936101,0,657.9947054,544981237,2718.401162,554124690,10075.32165,590
7.659391706,79.8248402,0,2044.733641,1465801481,1722.514744,592428961,23044.59926,6019
7.704206063,79.80245835,0,2732.971032,1465617250,3174.356264,1461288867,2718.17859,1506
7.741200712,79.82328312,0,3457.008902,1465616206,7338.983988,754483131,70.56402189,5106
7.611309073,79.81642048,0,3611.138507,1465802798,7834.667717,320333328,24752.44532,6019
9.451538719,80.38922796,0,5554.642397,938375490,5522.388488,261547917,2300.65617,5936
9.002398534,80.51123745,0,1009.516421,479903047,21282.64153,628793905,12467.36408,641
9.170066883,80.40478938,0,5733.836208,11178345,6016.049291,628793905,1960.840727,5220
7.348547964,80.33448122,0,4172.850661,548561582,6072.291429,311290960,11567.41931,12611
7.297939101,80.26132256,0,3487.904642,649927615,1921.334743,311290959,1818.612155,12611
7.284260215,80.25568367,0,2060.196022,8788147,1921.248268,311290959,831.7292364,589
5.962322062,80.71867004,0,3289.375835,4472689,2607.076414,553868341,1659.480673,14468
5.980184508,80.57635445,0,2342.436315,8376980,2685.391954,683561364,2568.978328,283
7.2641594,80.60877185,0,1639.137969,9382853,987.2801536,101855244,1311.354723,26
7.248420349,80.58335422,0,671.6794983,588762099,807.0203621,356425847,3416.166032,26
7.120978169,80.03173669,0,4196.334475,1202791056,6803.396234,400348765,1375.791579,328
7.109829608,80.00862926,0,2560.786765,432317954,322.249034,318705195,530.5757084,1480
7.12260771,80.04384753,0,2887.25502,1202791056,5995.775663,400348765,1346.043278,328
7.946336474,81.51010621,0,1540.288945,472856568,6899.351787,456304824,16461.12442,2764
7.941957903,81.36311971,0,10220.27523,9096330,9314.231857,456304824,607.7992615,2931
7.721829962,80.33891665,0,7025.012337,477106602,14271.57477,351922070,3213.356267,6440
7.651594896,80.35017283,0,9227.551194,317526609,1187.612188,747187971,4555.281312,87
7.858431686,79.82652933,0,1575.623242,591845133,5644.968994,754483131,923.9637971,5764
9.428148472,80.38945287,0,4092.952845,564561283,7959.957541,261547917,1616.547804,1152
9.693326908,80.01897611,0,1661.369306,597485204,6111.189973,311503946,2206.087345,5599
9.737906664,80.05931423,0,3420.272448,407328148,2830.979661,311503946,4877.336682,9576
9.819323101,80.03563701,0,1523.344701,1284177857,8080.958766,311503946,8629.957763,1543
9.830417437,80.05316118,0,2793.432633,895777999,9520.203625,311503946,10672.01693,1543
9.126091588,79.73708882,0,3440.727233,17769531,13024.5626,589069455,4136.818097,13174
9.105331167,79.71556609,0,546.8784022,17769531,13149.90819,589069455,2422.084733,13176
7.983539083,80.26112973,0,2848.222114,895271752,749.5537453,891590436,890.7144499,10985
7.997466367,80.52444507,0,4624.828453,6182307,15911.38512,101262974,1314.136069,9030
6.950122779,79.86234681,0,1500.502487,392170146,703.2249331,988991384,638.4076757,53
6.934379979,79.89561288,0,1144.695649,360000339,1006.73174,50738688,14803.10554,1937
6.925133844,79.85966739,0,2384.088977,578298184,574.6710836,99242193,1561.517528,34
7.01234762,79.94294546,0,5672.682891,313962320,4234.840952,50127293,2106.774751,874
7.003396177,79.88409403,0,2108.941109,544326139,2703.532782,259451386,1362.338391,705
6.911598837,79.85564043,0,2639.586565,578298184,1398.447688,483500738,3393.405063,35
6.94057976,79.85810884,0,2597.565039,392170146,1134.171862,259451400,894.0618414,34
6.942899377,79.85699765,0,2372.93607,392170146,1249.290622,23553596,1113.613218,34
6.932979612,79.87694967,0,1241.902499,582020061,458.5062353,331333607,385.99937,921
7.268734709,80.62990308,0,133.3264617,580264462,1760.003281,356425845,2447.274395,26
7.272570578,80.57265167,0,2864.396237,8340243,1799.268659,356425852,926.7101597,1689
7.349194664,80.32692426,0,3870.770422,635091813,6049.970254,311290960,2561.710974,1438
7.314426543,80.30862125,0,4016.969629,635091813,4198.051521,929719412,7348.707274,12611
7.309370886,80.31145465,0,4657.334168,635091813,4113.038468,929719412,7494.227355,12611
7.322353163,80.31712432,0,3870.557037,635091813,3092.418028,929719412,8534.092317,12611
7.352557052,80.31615378,0,2748.899854,635091813,5960.601757,311290960,2411.081706,1438
7.341200254,80.27407556,0,1567.225997,635144214,5905.460001,311290959,6163.634034,12611
7.322991401,80.31479086,0,3638.711251,635091813,3341.360455,929719412,8323.517383,12611
7.329486003,80.28602148,0,1907.956443,635144214,5867.588045,311290959,6000.465014,12611
7.332034755,80.3850763,0,3342.174331,548561582,1206.166524,929723555,2182.056694,592
7.312703567,80.36470156,0,5134.873687,548561582,2612.241781,929719412,3227.161284,6301
7.332189481,80.41180764,0,6457.015635,11750855,2988.666102,313041104,1139.622896,592
7.34366979,80.39408548,0,3055.90248,548561582,5261.878547,313041104,1202.795715,592
7.296206262,80.39153814,0,7733.0988,11750855,4477.601162,313041104,272.0760929,6301
7.333809345,80.38887536,0,3397.262647,548561582,5087.120235,313041104,1721.827406,592
7.315067806,80.40304755,0,6621.287584,11750855,2906.978985,313041104,2358.087513,6301
7.342615483,80.37782772,0,1939.774925,548561582,8292.452679,311290960,2892.971558,592
6.931280169,79.89084672,0,1273.79875,582020061,682.7813258,50738688,15354.48762,1937
6.916718039,79.87926869,0,96.07987021,578298184,433.6207443,349170726,16834.7236,1937
6.926430044,79.8612074,0,2301.066414,578298184,499.1163128,99242193,1362.088128,34
6.921288675,79.89690432,0,996.3436549,360000339,1964.785344,50738688,14828.31589,1937
6.952177194,79.90064205,0,1630.432008,738477515,4441.464761,259451384,14248.762,1937
9.097481883,79.83554949,0,9538.534896,17769536,7424.2229,589069455,1586.011286,13197
6.789292731,80.96796125,0,908.0836625,244942525,3875.138601,102116942,2161.419001,412
6.783716454,80.94777326,0,927.5808966,245139774,1563.462402,102116942,2576.676129,863
8.80100354,80.51068376,0,487.1542079,524842045,3116.981346,936954804,1442.840745,13509
7.794099345,80.28303422,0,2820.062582,1200607203,5260.354445,351922070,6125.685856,5021
7.822737612,80.27200481,0,366.3408894,1200633677,2826.802041,351922070,3259.550833,14469
7.808404035,80.27104441,0,1276.00063,1200633677,4171.313728,351922070,3655.38234,14469
7.829594351,80.25491813,0,2308.326472,1200633677,4048.800042,351922070,5220.218237,14469
7.809048277,80.27255351,0,1182.392266,1200633677,4028.596651,351922070,3474.33129,14469
7.811460222,80.29497314,0,2553.151509,1200633677,3338.402251,351922070,1313.557907,14469
8.14240667,80.85095986,0,25939.10284,9449594,6634.265256,765604001,2905.143921,5243
8.119350417,80.85031863,0,28241.07962,9449594,5109.346591,765604001,5409.40787,5243
8.152297911,80.84798133,0,25144.47187,9449594,7239.017161,765604001,1766.095261,5243
8.157427927,80.86594407,0,23702.92891,9449594,5721.083099,432255108,2601.34457,5243
8.140498518,80.87924419,0,17633.20896,9134251,6500.476478,432255108,10789.3519,607
8.130404018,80.87037762,0,26214.2063,9449594,3401.390437,404995545,1923.652322,606
8.113531572,80.86413886,0,28200.99457,9449594,6348.880078,765604001,1927.970346,606
8.153276671,80.86250915,0,24283.49321,9449594,8384.697856,765604001,2535.585523,5243
8.154832992,80.86131349,0,24190.7374,9449594,8413.451805,765604001,2324.660159,5243
7.727918906,81.70821577,0,510.6473507,221307654,1121.489828,179212062,949.5494806,11238
7.714130634,81.6844149,0,1554.216625,1277839778,14999.08309,1228988154,1384.738422,394
8.529585262,80.46529055,0,2760.760515,9267851,1672.166359,1365036069,7108.942355,2242
8.545112222,80.43248389,0,3329.727245,1232326133,2855.747645,1365036069,16533.6892,590
7.528538652,80.3811273,0,6278.90572,317526609,2148.825764,964093004,9476.782729,87
7.070527658,79.97873499,0,1513.440364,385081784,737.0550058,385215399,3000.132851,479
7.11307538,79.99432114,0,1490.310429,432317954,1574.511276,318705194,981.2449909,12605
7.091008788,79.99045613,0,1261.590337,432317954,192.8895133,385221449,417.7602625,488
7.099377199,80.00174002,0,1664.937914,432317954,474.0377024,98568323,897.4616914,12605
6.820583348,80.1094347,0,2680.806899,1185227348,2829.804012,972114025,6877.57564,1144
6.854458057,80.11127582,0,5256.728125,835667177,451.7740978,972114820,4321.551919,298
6.833541201,80.10676402,0,3102.291608,1182479303,1664.785022,972114025,1744.236359,14520
7.891983177,81.06583979,0,3202.009456,12655549,2290.810551,131344770,14942.17517,593
7.92242378,81.09180988,0,7749.353621,8104390,979.5203316,101623219,6511.21329,8433
7.900873347,81.08314812,0,5021.900153,12655549,1125.226414,988828703,13257.55404,593
6.971140098,79.8745424,0,605.7003633,392170211,1705.05934,754212239,343.0756966,934
6.951173805,79.85797564,0,1464.59588,392170146,791.1982647,988991384,1018.130555,53
7.931765837,81.01918616,0,8374.389196,12655549,2471.24154,131344747,1232.420792,475
6.873151924,81.05052428,0,677.3607829,386502845,637.5480243,581249920,250.2011884,16909
6.875109931,81.05648847,0,452.5297491,386502845,659.6401372,417950607,436.8156497,16614
6.927210608,79.85844163,0,2609.440162,578298184,339.8789184,99242193,1429.480765,34
7.024180924,79.91096803,0,5853.857953,544326139,3652.531806,259451386,2485.709236,15640
6.593613947,79.95556413,0,406.4186915,1209654437,5175.921638,29476220,8237.729513,4464
6.565906194,79.96322584,0,1019.318007,1188615935,271.0825358,98399596,962.3095522,1510
6.557890209,79.95727904,0,2117.343682,1188615935,1091.656532,98399596,2066.069441,1510
5.978686255,80.61845716,0,2379.667303,8376980,2436.289144,553868334,4887.654439,283
5.949666839,80.61153213,0,705.6116541,1228965994,1402.511357,683561340,786.3888781,15375
5.979844945,80.5948626,0,424.8699988,8376980,2490.537711,683561340,2942.75458,283
9.732743954,79.93880329,0,6657.245582,398575778,1752.538682,1185945510,4231.412469,15575
8.851346422,79.99651837,0,16838.0354,12659132,4165.622882,1195188106,420.7046289,4379
6.964375174,80.76628752,0,6849.648521,7285973,498.6800714,1196870210,562.9259145,4925
6.975312389,80.77387309,0,9361.028064,7253821,1003.288337,1196870210,973.6895608,4925
6.552777332,79.96300385,0,2105.675938,1216904165,1274.001801,98399596,2307.604141,1510
6.539238545,79.94826134,0,3244.880349,1217656666,3313.097709,98399596,2517.956517,14921
6.676082778,79.93606589,0,727.212056,1201646860,4312.188573,29476220,1312.555128,70
7.776060104,81.65220181,0,512.0395979,6987534,7437.802952,1228988154,744.832315,2478
6.915990356,80.5727774,0,12574.39218,8066832,489.2062893,409055626,3535.074018,1191
6.05535751,80.74317748,0,6902.964684,1480163892,1254.607792,1351581961,1631.255091,7967
6.060780831,80.75590785,0,5841.184893,1480163892,2571.245867,1351581961,1447.222259,7361
6.031880513,80.75566635,0,4863.061995,1481743883,2194.808044,496871785,3525.503296,7361
6.050579223,80.71793387,0,6518.917642,4472689,2900.557293,496871785,2063.051728,1566
9.653487427,79.99524959,0,2716.220228,542246607,2993.950542,541154044,545.4570226,16710
6.838903936,80.82068926,0,5117.855003,6194584,1853.69349,102116921,1930.8675,16410
6.838651398,80.81769359,0,4871.952399,6194584,2138.429143,102116921,1708.688577,16410
7.713851216,80.35722361,0,4163.22544,1455273548,3604.569927,747187967,11323.82394,87
8.085364249,79.87868284,0,4840.386383,1455424100,10367.81413,98307698,1119.04676,5275
8.086514543,79.86517443,0,3474.224094,1455385829,9783.610676,98307698,725.9427341,5275
7.110635432,79.88725439,0,4095.908144,315357303,231.3920512,27713217,389.3874531,1761
7.08897938,79.9149249,0,972.5058682,315357303,4005.396217,228885218,2343.104422,1435
7.073661741,79.89444307,0,3789.347212,315357303,2593.669585,228885218,2888.161287,1123
7.094255681,79.89213864,0,3192.393577,315357303,432.5489625,1469682378,434.363083,103
7.079549108,79.89198551,0,3651.120978,315357303,3292.264229,228885218,3397.37111,1123
8.350719654,80.41291972,0,698.0519805,632744867,1837.147516,554124690,8914.117515,590
6.055415246,80.19384062,0,174.8580118,567727863,827.7422976,8873168,699.9497014,1380
8.059542717,80.59500528,1,6795.081554,6182307,4780.300522,158821460,1019.420333,10556
8.63106399,80.56755341,1,4444.91916,9216152,11595.38782,402098859,7018.849724,5062
8.091609418,80.79551087,1,33891.56415,9449594,1686.478512,765604001,3567.660765,5244
8.248115895,80.93200533,1,12998.90058,9134251,6769.149677,432255108,2466.980462,607
8.057048825,80.77030424,1,38610.68283,9449594,6341.97359,765604001,64.36705057,12586
8.092631195,80.79635479,1,33746.1689,9449594,1546.15832,765604001,3484.244292,5244
8.091772174,80.79573773,1,33862.87356,9449594,1655.674434,765604001,3556.773783,5244
8.311203285,80.95912153,1,15985.91847,9134251,2163.522483,452891295,10040.39571,607
8.064242088,80.9085236,1,32041.10502,9449594,900.7195955,101621904,2509.959608,612
7.936297269,81.24217103,1,9815.311961,9096330,1152.759518,475959273,14581.70501,2764
8.250874033,79.82934592,1,34404.5887,8484223,8828.983572,98307698,9909.542396,5230
8.719429804,80.23665274,1,2292.088186,483250739,3134.397311,747171850,3821.007945,14279
9.16112755,80.42992577,1,5009.768933,11178345,4116.234427,628793905,83.62754786,11681
9.16112755,80.42992577,1,5009.768933,11178345,4116.234427,628793905,83.62754786,11681
8.058047044,80.70438015,1,8640.334571,7623803,7282.521895,158821460,6879.64322,2239
8.058047044,80.70438015,1,8640.334571,7623803,7282.521895,158821460,6879.64322,2239
8.143446764,80.83645972,1,26635.42224,9449594,5705.202477,765604001,2863.419087,5243
8.078534045,80.78731682,1,35596.28586,9449594,3321.739751,765604001,3006.128809,12586
8.08368,80.790074,1,34953.36697,9449594,2705.364312,765604001,4337.20591,5244
8.27992232,80.94506316,1,14124.96154,9134251,2053.037338,452891295,6250.828847,607
8.281405079,80.94558125,1,14206.84135,9134251,1907.402976,452891295,6423.407448,607
7.913521032,81.08642993,1,8863.949151,8104390,82.66576649,131344776,5736.488256,8433
8.15412239,80.89250923,1,15831.70902,9134251,4613.645534,432255108,8833.594565,607
8.061622263,80.9006292,1,32497.40822,9449594,1681.468303,101621904,3330.14254,612
8.310245433,80.95771389,1,15974.00213,9134251,2066.688007,452891295,9879.246946,607
7.942549717,81.23854103,1,10595.00238,9096330,642.8093699,475959273,1280.339482,3173
8.106526133,80.87661545,1,28430.61092,9449594,722.12872,404995545,1253.370111,606
7.833539507,80.26343591,1,1880.245841,1200633677,3021.800528,351922070,4411.156399,14469
7.989295146,80.27040222,1,136.9970322,898514495,527.8598704,891590436,145.914018,10987
7.989476038,80.27043828,1,156.5103584,898514495,546.6284633,891590436,125.6589615,10987
7.989711228,80.27051056,1,183.3611986,898514495,572.7209392,891590436,99.35152996,10987
7.990290064,80.27060964,1,463.6295334,898514496,632.8490981,891590436,36.78274051,10987
8.062402775,80.62438247,1,3267.437374,1217679447,1635.948484,158821460,3807.375188,10563
8.091681756,80.79558347,1,33880.50121,9449594,1675.345156,765604001,3561.987601,5244
9.055996036,80.48339468,1,10378.74387,11178345,14787.84835,628793905,7346.024345,641
9.055996036,80.48339468,1,10378.74387,11178345,14787.84835,628793905,7346.024345,641
7.94255,81.238967,1,10563.54006,9096330,688.4064568,475959273,1316.966261,3173
7.951562786,80.45609147,1,3697.3225,519016206,6831.046996,101262974,8000.53394,9030
8.065476958,80.68710372,1,8087.085706,7623803,5453.099486,158821460,7611.583319,2239
7.942549717,81.23854103,1,10595.00238,9096330,642.8093699,475959273,1280.339482,3173
8.064226778,80.89994047,1,32232.01375,9449594,1798.18056,101621904,3208.557852,612
8.064226778,80.89994047,1,32232.01375,9449594,1798.18056,101621904,3208.557852,612
8.739081108,80.21361294,1,8212.306853,9425152,729.6380459,747171850,2897.339432,14279
8.05554769,80.77773495,1,38308.04075,9449594,5973.803253,765604001,881.4427934,12586
8.085288795,80.79107353,1,34744.14122,9449594,2504.260974,765604001,4169.520815,5244
8.120092116,79.8625799,1,4144.546227,1455385829,6145.474468,98307698,4143.468513,5276
8.13218042,80.87590522,1,18267.43918,9134251,3442.802445,404995545,1797.470411,606
8.13218042,80.87590522,1,18267.43918,9134251,3442.802445,404995545,1797.470411,606
8.13218042,80.87590522,1,18267.43918,9134251,3442.802445,404995545,1797.470411,606
8.13218042,80.87590522,1,18267.43918,9134251,3442.802445,404995545,1797.470411,606
8.13218042,80.87590522,1,18267.43918,9134251,3442.802445,404995545,1797.470411,606
8.13218042,80.87590522,1,18267.43918,9134251,3442.802445,404995545,1797.470411,606
8.13218042,80.87590522,1,18267.43918,9134251,3442.802445,404995545,1797.470411,606
7.911509,81.081745,1,5914.947391,12655549,21.38744153,988828707,12234.96477,593
7.952078746,80.4567895,1,3667.709302,519016206,6926.376133,101262974,7905.569166,9030
8.057980141,80.78022098,1,37934.62577,9449594,5597.998992,765604001,1128.502156,12586
7.905529612,81.05809991,1,4486.753834,12655549,612.4746005,131344770,288.3165424,12799
8.055547195,80.75067049,1,39973.61546,9449594,8033.85308,765604001,5927.86301,2239
8.138672789,80.83281997,1,27295.1902,9449594,5043.952393,765604001,3498.780346,5243
9.156599698,80.43228674,1,4656.86532,11178345,4313.017504,628793905,389.0269836,11682
8.138042,80.832443,1,27376.37711,9449594,4962.804941,765604001,3579.095541,5243
7.96900319,80.26237221,1,361.2425911,1013382079,103.0420737,279771192,528.0615563,11020
7.911182997,81.08105896,1,5846.315505,12655549,63.40716247,988828707,12299.12032,593
8.429879047,81.04845715,1,13023.92947,9449594,1086.144905,1333526685,3865.590491,2171
8.059537,80.595068,1,6797.825979,6182307,4773.363739,158821460,1022.523457,10556
8.059529,80.59501,1,6793.996407,6182307,4779.702754,158821460,1018.401653,10556
8.059591,80.59567,1,6834.998892,6182307,4707.414283,158821460,1064.033507,10556
8.091455,80.795382,1,33913.61769,9449594,1707.893134,765604001,3580.581757,5244
8.091243,80.795264,1,33940.36802,9449594,1732.02362,765604001,3600.060845,5244
8.091589,80.795611,1,33887.4692,9449594,1678.717166,765604001,3572.681621,5244
8.247994,80.93193,1,12998.90974,9134251,6753.33073,432255108,2451.151242,607
8.248369,80.932113,1,13003.50965,9134251,6799.361635,432255108,2497.103792,607
8.247973,80.93193,1,12997.69466,9134251,6751.307141,432255108,2449.156018,607
8.056984,80.770396,1,38611.13083,9449594,6340.7525,765604001,75.97665538,12586
8.057117,80.770244,1,38608.02238,9449594,6340.653937,765604001,54.46962787,12586
8.056984,80.770284,1,38617.90104,9449594,6348.846684,765604001,69.47257297,12586
8.092631195,80.79635479,1,33746.1689,9449594,1546.15832,765604001,3484.244292,5244
8.092579,80.796422,1,33746.9996,9449594,1543.157081,765604001,3491.913657,5244
8.092732,80.79645,1,33731.11047,9449594,1531.272845,765604001,3476.625028,5244
8.091867,80.795689,1,33856.98185,9449594,1654.155476,765604001,3545.242337,5244
8.091768,80.795684,1,33866.47569,9449594,1660.807177,765604001,3555.662414,5244
8.311015,80.958811,1,15985.29409,9134251,2143.665491,452891295,10007.0748,607
8.311304,80.959382,1,15981.05333,9134251,2174.278337,452891295,10062.65506,607
8.311332,80.959437,1,15980.67681,9134251,2177.343043,452891295,10068.03488,607
8.064101,80.908513,1,32056.65387,9449594,894.9823019,101621904,2522.577064,612
8.064133,80.908759,1,32048.14827,9449594,872.1129248,101621904,2502.364313,612
8.06419,80.908051,1,32056.48733,9449594,945.3096951,101621904,2548.512816,612
7.936319,81.242276,1,9809.151377,9096330,1161.944707,475959273,14571.31503,2764
7.9364,81.241931,1,9841.711764,9096330,1124.038958,475959273,14610.32167,2764
8.250787,79.829236,1,34420.05728,8484223,8821.65184,98307698,9923.056343,5230
8.719223,80.236824,1,2321.722946,483250739,3161.830493,747171850,3837.207171,14279
8.719519,80.236562,1,2278.138717,483250739,3120.939646,747171850,3812.226787,14279
8.719386,80.236671,1,2297.118401,483250739,3138.458158,747171850,3822.455918,14279
9.160796,80.430088,1,4982.177365,11178345,4129.180083,628793905,95.70377262,11681
9.161332,80.429908,1,5030.135051,11178345,4101.915929,628793905,76.75229135,11681
9.161303,80.429866,1,5025.476495,11178345,4107.465764,628793905,82.05219001,11681
9.161233,80.429928,1,5020.72488,11178345,4107.939777,628793905,78.19285645,11681
9.160919,80.430049,1,4993.247246,11178345,4122.675096,628793905,87.68556855,11681
8.058446,80.703364,1,8599.14506,7623803,7171.159545,158821460,6910.980783,2239
8.058045,80.704343,1,8640.6414,7623803,7278.424732,158821460,6882.239644,2239
8.057977,80.704504,1,8647.824381,7623803,7296.090228,158821460,6877.874873,2239
8.058043,80.704437,1,8640.661814,7623803,7288.782871,158821460,6876.313965,2239
8.143466,80.836539,1,26629.05066,9449594,5711.774344,765604001,2858.599377,5243
8.143409,80.836469,1,26638.45229,9449594,5702.270848,765604001,2867.044049,5243
8.143446764,80.83645972,1,26635.42224,9449594,5705.202477,765604001,2863.419087,5243
8.078544,80.787424,1,35588.95488,9449594,3312.810979,765604001,3014.495202,12586
8.078466,80.787405,1,35597.33895,9449594,3320.518944,765604001,3006.515933,12586
8.079147,80.787515,1,35527.49073,9449594,3257.707031,765604001,3072.471219,12586
8.077712,80.787285,1,35674.59848,9449594,3390.57531,765604001,2934.202992,12586
8.076547,80.787094,1,35794.36802,9449594,3500.473733,765604001,2823.384257,12586
8.083425,80.789902,1,34987.34328,9449594,2738.446756,765604001,3607.004525,12586
8.083786,80.790138,1,34939.69279,9449594,2692.226086,765604001,4326.030834,5244
8.311053,80.95893,1,15982.26549,9134251,2147.432983,452891295,10016.41385,607
8.310696,80.958307,1,15983.21988,9134251,2111.176081,452891295,9951.752417,607
8.309835,80.957374,1,15954.51048,9134251,2025.524664,452891295,9822.430348,607
7.942743,81.239494,1,10540.67627,9096330,749.9156033,475959273,1350.574038,3173
7.942488,81.238803,1,10570.55991,9096330,669.2307802,475959273,1307.063944,3173
7.942423,81.238602,1,10580.10536,9096330,646.0153808,475959273,1294.442253,3173
7.942549717,81.23854103,1,10595.00238,9096330,642.8093699,475959273,1280.339482,3173
8.106338,80.876585,1,28451.3473,9449594,708.1177812,404995545,1273.7169,606
8.106498,80.876542,1,28436.24188,9449594,724.7864452,404995545,1259.562169,606
8.107071,80.876471,1,28379.11775,9449594,779.5841044,404995545,1205.711539,606
8.106102,80.876623,1,28474.56646,9449594,685.5182472,404995545,1295.900912,606
7.833539507,80.26343591,1,1880.245841,1200633677,3021.800528,351922070,4411.156399,14469
7.833539507,80.26343591,1,1880.245841,1200633677,3021.800528,351922070,4411.156399,14469
7.83322,80.263414,1,1853.045482,1200633677,3034.199581,351922070,4402.81875,14469
7.833791,80.263286,1,1912.488651,1200633677,3030.043242,351922070,4435.433998,14469
7.833382,80.263323,1,1873.429279,1200633677,3038.662338,351922070,4417.752055,14469
7.989295146,80.27040222,1,136.9970322,898514495,527.8598704,891590436,145.914018,10987
7.989201,80.270415,1,128.7695074,898514495,520.1521764,891590436,156.1817922,10987
7.989507,80.270479,1,161.6195684,898514495,551.9762987,891590436,122.0070378,10987
7.990387,80.270608,1,457.8589878,898514496,641.9954865,891590436,26.58293148,10987
7.988873,80.270389,1,98.00890379,898514495,489.3136125,891590436,150.9900527,10995
7.991169,80.270755,1,402.2880383,898514496,725.4758872,891590436,46.96157619,10988
7.991012,80.270717,1,413.3828432,898514496,708.184695,891590436,30.81935197,10988
7.992459,80.270987,1,342.952294,898514496,864.6528289,891590436,190.3856758,10988
7.990290064,80.27060964,1,463.6295334,898514496,632.8490981,891590436,36.78274051,10987
7.988779,80.270361,1,88.35083749,898514495,479.2158799,891590436,140.2472093,10995
7.989032,80.270391,1,111.8082218,898514495,503.4743756,891590436,168.4125612,10995
7.990194,80.27061,1,469.6338157,898514496,623.7621372,891590436,47.08952459,10987
7.990722,80.270662,1,433.6007887,898514496,677.1362739,891590436,5.687299527,10989
7.991628,80.270847,1,374.8864617,898514496,775.2241873,891590436,97.52598807,10988
8.062397,80.624252,1,3276.043866,1217679447,1649.238192,158821460,3794.401025,10563
8.06241,80.624542,1,3256.954439,1217679447,1619.730707,158821460,3823.26147,10563
8.062373,80.624042,1,3291.320356,1217679447,1670.120953,158821460,3772.766307,10563
8.06235,80.623681,1,3316.147666,1217679447,1706.824503,158821460,3736.589644,10563
8.062402775,80.62438247,1,3267.437374,1217679447,1635.948484,158821460,3807.375188,10563
8.092027,80.795597,1,33847.63337,9449594,1652.67725,765604001,3525.506997,5244
8.091859,80.795893,1,33845.52154,9449594,1636.140228,765604001,3552.074406,5244
8.093002,80.79663,1,33695.26328,9449594,1498.404379,765604001,3453.979399,5244
8.091255,80.795313,1,33936.32107,9449594,1726.851513,765604001,3600.107328,5244
